Image,Label,Width,Height,Total_Pixels,Brightness,Contrast,Focus
case5180_49.png,Light,1024,768,786432,64.79741795857747,55.85255342230683,75.20991735257195
case5016_17.png,Light,1024,768,786432,83.76391983032227,66.9929847092501,73.1232075446945
case5180_61.png,Light,1024,768,786432,72.78224054972331,64.49322023704556,76.78510362126529
case5180_75.png,Light,1024,768,786432,72.90954335530598,59.981189291444814,98.78413849664823
case5016_03.png,Light,1024,768,786432,73.55141576131184,62.017466258866556,61.0175224958592
case5072_22.png,Light,1024,768,786432,77.01029968261719,67.27488142865764,62.01156602619934
case5072_36.png,Light,1024,768,786432,75.27630360921223,68.08935561531142,56.6147087021947
case5334_30.png,Light,1024,768,786432,64.05676142374675,66.8492950115707,49.60569982685977
case5015_46.png,Light,1024,768,786432,75.81835428873698,64.57100536084684,33.64889870195313
case5015_52.png,Light,1024,768,786432,57.823907216389976,64.33195517970385,28.195281973082785
case5334_24.png,Light,1024,768,786432,68.79862467447917,68.62883712697568,43.05811970559201
case5334_18.png,Light,1024,768,786432,78.36117045084636,70.0787359802518,48.35515629992813
case5317_38.png,Light,1024,768,786432,81.1953837076823,75.39091321290483,45.250034488529
case5317_04.png,Light,1024,768,786432,70.49115753173828,63.27607561982965,46.20433823411039
case5317_10.png,Light,1024,768,786432,74.02113850911458,74.1070814478149,65.1166317404568
case5051_16.png,Light,1024,768,786432,84.30787785847981,72.08349938704794,77.86693016147183
case5051_02.png,Light,1024,768,786432,99.57867685953777,76.51488941666483,157.48439350320496
case5309_04.png,Light,1024,768,786432,65.53698221842448,60.58700615185095,50.25187667767102
case5309_10.png,Light,1024,768,786432,62.530043284098305,67.64527851485221,63.467278798406674
case5309_38.png,Light,1024,768,786432,63.08026123046875,59.41682217104885,45.64593406967794
case5032_16.png,Light,1024,768,786432,79.50221252441406,73.5396816902908,67.97200006236217
case5032_02.png,Light,1024,768,786432,71.5349629720052,69.23502220616936,65.96711501354322
case5013_27.png,Light,1024,768,786432,53.027749379475914,50.3099859638695,30.47353095126002
case5013_33.png,Light,1024,768,786432,73.69765726725261,66.69940795562998,48.312170180485644
case_53153_33.png,Light,1024,768,786432,76.58756510416667,68.05605782312693,81.46260106183114
case_53153_27.png,Light,1024,768,786432,69.56546147664388,67.46876019587376,65.5852515740359
case5013_19.png,Light,1024,768,786432,75.94609451293945,67.30541433313023,48.72362259312164
case_53153_31.png,Light,1024,768,786432,71.14170837402344,66.13538990423658,83.77420865713141
case_53153_25.png,Light,1024,768,786432,79.83118438720703,69.9546482647859,79.63523485004485
case5013_25.png,Light,1024,768,786432,66.15787887573242,66.81072602304215,29.315349176252823
case5013_31.png,Light,1024,768,786432,71.88656234741211,65.79080140144016,54.09389865232837
case_53153_19.png,Light,1024,768,786432,70.44996770222981,65.6638467900914,72.12599963225107
case5032_14.png,Light,1024,768,786432,67.16423034667969,65.35089679060218,45.05070970308346
case5032_28.png,Light,1024,768,786432,71.63069152832031,68.31672044905051,40.399803811833
case5309_06.png,Light,1024,768,786432,75.05775197347005,69.42021915970916,74.9217062228757
case5309_12.png,Light,1024,768,786432,60.63757197062174,61.19585762913559,67.14727874794657
case5051_28.png,Light,1024,768,786432,86.5972048441569,74.29832522373741,80.19864764843078
case5051_14.png,Light,1024,768,786432,78.14877955118816,64.53396706685646,62.8813428011862
case5317_06.png,Light,1024,768,786432,80.49417495727539,72.01975100593735,61.309213510863195
case5317_12.png,Light,1024,768,786432,83.55640920003255,74.31484082114973,59.80190769158556
case5015_44.png,Light,1024,768,786432,64.93042755126953,62.32733497466948,20.42061865267006
case5334_32.png,Light,1024,768,786432,87.74191538492839,80.57933464450053,63.74871785004829
case5334_26.png,Light,1024,768,786432,60.99364217122396,66.8745734010285,35.80340682489948
case5015_50.png,Light,1024,768,786432,57.00093205769857,61.25830786088002,35.314589161889884
case5072_20.png,Light,1024,768,786432,74.7472407023112,66.9335048706172,61.577032056519045
case5072_34.png,Light,1024,768,786432,73.20096333821614,68.5857318285745,44.08313612537555
case5072_08.png,Light,1024,768,786432,63.520284016927086,64.12556936574533,32.19553704732971
case5180_63.png,Light,1024,768,786432,74.1613286336263,65.26764402002848,119.60965411291146
case5016_15.png,Light,1024,768,786432,79.94683456420898,67.32562265940349,67.30653698739802
case5016_01.png,Light,1024,768,786432,85.74218622843425,65.13466334373769,132.538314736175
case5180_77.png,Light,1024,768,786432,73.65451176961263,64.11950490319887,87.4762163173857
case5016_29.png,Light,1024,768,786432,77.2397969563802,68.91978554052601,79.58017522127514
case5316_52.png,Light,1024,768,786432,80.35227711995442,68.98816920816822,86.22247412846707
case5316_46.png,Light,1024,768,786432,72.53167978922527,62.90637320953224,49.83954089118763
case5180_88.png,Light,1024,768,786432,79.20740636189778,67.96844519527357,79.696130256943
case5316_47.png,Light,1024,768,786432,77.87887064615886,65.94675111610857,63.651654358291914
case5180_89.png,Light,1024,768,786432,75.70927810668945,66.45246745290444,76.99481846494989
case5316_53.png,Light,1024,768,786432,88.02290471394856,74.53124526064673,103.55964775787045
case5016_28.png,Light,1024,768,786432,69.5423189798991,66.94932510668299,54.62883433248013
case5180_76.png,Light,1024,768,786432,70.80666987101237,62.32101690251362,109.34654388427832
case5016_14.png,Light,1024,768,786432,75.8687260945638,63.42586971759292,55.53162342739233
case5180_62.png,Light,1024,768,786432,73.83129628499348,64.46029197253634,81.07758792542639
case5072_09.png,Light,1024,768,786432,82.06217702229817,72.60616148476598,102.19321055939109
case5072_35.png,Light,1024,768,786432,71.22620010375977,66.50209636813626,37.05068800349871
case5072_21.png,Light,1024,768,786432,65.86907068888347,60.670732916651524,51.15807008989049
case5334_27.png,Light,1024,768,786432,68.41670227050781,66.02740791175948,58.66388042886198
case5015_51.png,Light,1024,768,786432,52.22763315836588,57.149220519839616,35.56200151269635
case5015_45.png,Light,1024,768,786432,62.69158935546875,62.81712891432601,23.28905480463032
case5334_33.png,Light,1024,768,786432,70.6249771118164,67.87418434303595,59.51028220106996
case5317_13.png,Light,1024,768,786432,77.56838099161784,70.38159655297548,48.62060826535
case5317_07.png,Light,1024,768,786432,70.02730560302734,68.84676435998355,51.67907127279935
case5051_01.png,Light,1024,768,786432,99.64816284179688,76.59701099976418,206.14568862307192
case5051_15.png,Light,1024,768,786432,77.33937454223633,66.78494629598222,53.870018003191525
case5051_29.png,Light,1024,768,786432,61.67718378702799,65.0300497450369,43.51798803948464
case5309_13.png,Light,1024,768,786432,69.06482315063477,67.17341430046177,52.544761372497305
case5032_29.png,Light,1024,768,786432,74.7884890238444,70.69780579377144,71.39371009879687
case5309_07.png,Light,1024,768,786432,72.1730105082194,68.7281614911788,85.53971580668032
case5032_01.png,Light,1024,768,786432,71.47377395629883,69.24766407216417,77.48977953318293
case5032_15.png,Light,1024,768,786432,79.74877166748047,75.86662992757067,59.49868457505685
case_53153_18.png,Light,1024,768,786432,68.27547200520833,64.52235671512312,77.74440334964795
case5013_30.png,Light,1024,768,786432,71.24341456095378,66.01775676486352,62.79520616555559
case5013_24.png,Light,1024,768,786432,74.27042388916016,62.392268244614506,42.758323320884536
case_53153_24.png,Light,1024,768,786432,80.42986806233723,72.24038523147009,104.5444861249206
case_53153_30.png,Light,1024,768,786432,82.51461791992188,73.9783943695495,125.7595612356996
case5013_18.png,Light,1024,768,786432,71.52746454874675,61.875013078303745,44.90330745708585
case5013_01.png,Light,1024,768,786432,90.96254984537761,65.33226370764386,156.94773875372871
case_53153_29.png,Light,1024,768,786432,69.43655395507812,67.05466948784616,61.704138118359744
case5013_15.png,Light,1024,768,786432,80.78748321533203,67.17878933123127,58.93252244803201
case5013_29.png,Light,1024,768,786432,71.337952931722,63.71811636555508,68.5750908907244
case_53153_01.png,Light,1024,768,786432,57.17488098144531,50.9761081939773,43.66880008748396
case5309_22.png,Light,1024,768,786432,68.67506663004558,65.13370025935372,50.00374520662523
case5032_18.png,Light,1024,768,786432,64.6506462097168,63.96929590989931,38.30616416440656
case5309_36.png,Light,1024,768,786432,67.8809700012207,65.12396839538603,43.05434232778013
case5032_30.png,Light,1024,768,786432,71.76871871948242,67.92005076279673,63.92452616217226
case5032_24.png,Light,1024,768,786432,62.1670176188151,66.72481539497934,32.820748852540014
case5051_30.png,Light,1024,768,786432,71.19287490844727,68.11375579110617,58.64531704079612
case5051_24.png,Light,1024,768,786432,79.48953119913737,70.65420124614117,74.52426684936897
case5051_18.png,Light,1024,768,786432,77.28279876708984,64.18421201064291,47.03923874257695
case5317_36.png,Light,1024,768,786432,80.66491826375325,73.78862276636424,47.979299201293735
case5334_16.png,Light,1024,768,786432,79.36751047770183,70.44809611731861,61.1648842120905
case5015_60.png,Light,1024,768,786432,67.24832661946614,63.54298073463488,25.73694481656518
case5334_02.png,Light,1024,768,786432,80.14336903889973,69.34659737910998,43.86366305592755
case5015_48.png,Light,1024,768,786432,76.02808125813802,70.34236825690344,49.05580915982622
case5072_38.png,Light,1024,768,786432,77.28687540690105,68.22025246614001,70.90874132331449
case5072_04.png,Light,1024,768,786432,82.76255925496419,68.86963853272732,84.60386868022353
case5072_10.png,Light,1024,768,786432,67.03682200113933,61.33816572559451,52.51141431120373
case5016_19.png,Light,1024,768,786432,79.01836522420247,66.82040960575756,58.97038720330195
case5016_31.png,Light,1024,768,786432,75.0885518391927,65.84963731919235,74.48481225846946
case5180_47.png,Light,1024,768,786432,78.50449752807617,68.20395302313995,113.90536308552295
case5180_53.png,Light,1024,768,786432,61.56000518798828,62.182884695320695,74.83004986863263
case5016_25.png,Light,1024,768,786432,85.13815943400066,72.54556327837788,109.70635890780734
case5316_62.png,Light,1024,768,786432,76.93172454833984,66.89573824201834,58.283096244862634
case5180_84.png,Light,1024,768,786432,65.26046880086263,54.23551211073356,118.2141098104169
case5180_90.png,Light,1024,768,786432,75.40564727783203,67.28319437337821,97.13364450873956
case5180_91.png,Light,1024,768,786432,74.98901240030925,66.21984971876257,72.32833223540122
case5180_85.png,Light,1024,768,786432,73.59247461954753,62.33898559602583,109.69445018625508
case5316_63.png,Light,1024,768,786432,78.04887262980144,67.05901965986756,55.06042761284334
case5016_24.png,Light,1024,768,786432,67.43736775716145,70.13482987870051,32.39052722013245
case5180_52.png,Light,1024,768,786432,65.25526936848958,60.78617462279812,72.10020896022615
case5180_46.png,Light,1024,768,786432,77.88120778401692,66.68258047450631,107.92213520035148
case5016_30.png,Light,1024,768,786432,72.64948908487956,65.910033855121,65.75920863985084
case5016_18.png,Light,1024,768,786432,86.2239990234375,71.04435358567844,80.37332744072289
case5072_11.png,Light,1024,768,786432,75.5920295715332,65.38926399528616,58.97172415623694
case5072_05.png,Light,1024,768,786432,78.36894098917644,66.9097357253132,79.1015609176684
case5072_39.png,Light,1024,768,786432,73.90198516845703,68.03045119100454,57.03527732141083
case5015_49.png,Light,1024,768,786432,60.3446044921875,62.40600110551022,33.12957858521744
case5334_03.png,Light,1024,768,786432,79.4331448872884,66.62673357206988,50.41496905551079
case5334_17.png,Light,1024,768,786432,79.7149264017741,70.1020074102994,62.256827282019174
case5015_61.png,Light,1024,768,786432,75.76796340942383,69.83317686135547,32.640416099942136
case5317_37.png,Light,1024,768,786432,87.41934585571289,78.14853582809167,66.12488222492134
case5317_23.png,Light,1024,768,786432,67.10981750488281,67.27499624437783,40.533044884188314
case5051_19.png,Light,1024,768,786432,70.72175598144531,67.87854283765745,34.59318440546567
case5051_25.png,Light,1024,768,786432,82.6726900736491,72.05721776093333,83.87508663751778
case5051_31.png,Light,1024,768,786432,66.65726725260417,66.77020987537252,57.480000145576504
case5032_25.png,Light,1024,768,786432,63.713792165120445,65.37363313744314,38.73454154282164
case5032_31.png,Light,1024,768,786432,61.63756815592448,64.19189755792732,48.70814688338172
case5032_19.png,Light,1024,768,786432,64.93519465128581,63.79343286311713,36.220235211100466
case5309_37.png,Light,1024,768,786432,68.39221445719402,65.35224090923951,56.623265210066954
case5309_23.png,Light,1024,768,786432,80.05376688639323,71.41230359858423,86.50478486226348
case5013_28.png,Light,1024,768,786432,60.358872731526695,60.56166100442528,37.84060882836477
case5013_14.png,Light,1024,768,786432,77.93018086751302,66.61097990958255,59.78501202848889
case_53153_28.png,Light,1024,768,786432,74.1824722290039,70.76521612903909,77.50871711927978
case5013_16.png,Light,1024,768,786432,70.85050964355469,63.25961057116095,42.09737069345365
case5013_02.png,Light,1024,768,786432,91.12163162231445,65.23620732837813,112.56987761356707
case_53153_02.png,Light,1024,768,786432,57.18760299682617,50.9788225449956,42.731562045551605
case_53153_16.png,Light,1024,768,786432,63.1730588277181,61.52163042843199,50.76820864926655
case5309_35.png,Light,1024,768,786432,66.768310546875,64.0332831853828,42.31970212777863
case5309_21.png,Light,1024,768,786432,67.92210006713867,66.37200408147956,53.394846810331906
case5309_09.png,Light,1024,768,786432,76.44822184244792,70.01378094117946,77.22613576679171
case5032_27.png,Light,1024,768,786432,62.68400955200195,65.04473849295894,33.95253779141383
case5032_33.png,Light,1024,768,786432,71.48864110310872,70.69763606084716,61.01295226257289
case5051_27.png,Light,1024,768,786432,78.11896514892578,68.7106041675107,63.48770154999511
case5051_33.png,Light,1024,768,786432,88.29161580403645,70.33891691246949,70.69462372238272
case5317_09.png,Light,1024,768,786432,77.12309646606445,70.38850354045448,53.48591361939907
case5317_35.png,Light,1024,768,786432,73.64419809977214,68.95014571231043,43.88918946683407
case5317_21.png,Light,1024,768,786432,70.29022852579753,66.84249116102023,40.01524103207665
case5334_01.png,Light,1024,768,786432,80.1128044128418,69.34702091746556,50.529573578381026
case5015_63.png,Light,1024,768,786432,80.8546028137207,70.92390590428232,54.34211836808148
case5334_15.png,Light,1024,768,786432,78.2231330871582,69.35960320730085,43.07063339272281
case5334_29.png,Light,1024,768,786432,64.964906056722,66.5988630131139,67.0364386758285
case5072_13.png,Light,1024,768,786432,66.74906412760417,62.8122723912021,48.21513906028122
case5072_07.png,Light,1024,768,786432,74.13581720987956,66.69008207679047,63.013585227535124
case5180_78.png,Light,1024,768,786432,74.29994328816731,65.21075655506728,98.41670648256938
case5180_50.png,Light,1024,768,786432,71.6136360168457,65.73422545803969,89.34015351655479
case5016_26.png,Light,1024,768,786432,67.95169321695964,68.9140616957494,44.63906859854696
case5016_32.png,Light,1024,768,786432,69.67746988932292,63.80565415924131,54.72794617165186
case5180_44.png,Light,1024,768,786432,76.8977762858073,66.77723580182666,108.07938355838512
case5316_61.png,Light,1024,768,786432,79.54992548624675,67.54382568437622,72.65174719184215
case5180_87.png,Light,1024,768,786432,77.38611094156902,66.24221555848277,90.90334151685073
case5316_49.png,Light,1024,768,786432,80.3175163269043,64.06796787737677,90.43335457177045
case5180_86.png,Light,1024,768,786432,78.00683466593425,65.92575048843483,108.25377123678561
case5316_48.png,Light,1024,768,786432,71.86989339192708,62.440857204740176,53.492056437709834
case5180_92.png,Light,1024,768,786432,78.4945576985677,68.47243149844267,83.03355761203495
case5316_60.png,Light,1024,768,786432,78.39132563273112,69.08019803945962,62.572616176393545
case5180_45.png,Light,1024,768,786432,66.78913116455078,58.64247853101735,101.61044090799345
case5016_33.png,Light,1024,768,786432,70.8016980489095,65.99327355230919,46.56229589669965
case5016_27.png,Light,1024,768,786432,81.13123575846355,70.12599404838994,88.4404846930006
case5180_51.png,Light,1024,768,786432,66.3947868347168,63.90325026652941,90.91000588851199
case5180_79.png,Light,1024,768,786432,68.35715230305989,58.715435822975834,68.59436156310964
case5072_06.png,Light,1024,768,786432,76.58983993530273,66.84910446760779,70.03568849553348
case5072_12.png,Light,1024,768,786432,74.04460271199544,62.64422609220731,51.87997436579705
case5334_28.png,Light,1024,768,786432,69.03654479980469,66.18408151745761,60.737677006510125
case5015_62.png,Light,1024,768,786432,79.7704251607259,73.81829134598627,41.83690727917164
case5334_14.png,Light,1024,768,786432,78.35952377319336,69.25803280811812,44.45524462304537
case5317_20.png,Light,1024,768,786432,74.44383112589519,69.60214821628291,47.71787095059537
case5317_34.png,Light,1024,768,786432,72.57908630371094,68.34591684066291,37.80941439823558
case5317_08.png,Light,1024,768,786432,79.58079655965169,72.11687446283189,81.95346681927428
case5051_32.png,Light,1024,768,786432,82.38290405273438,67.87043868527937,68.22173386943984
case5051_26.png,Light,1024,768,786432,77.61339696248372,68.92779433379067,65.53178441767523
case5032_32.png,Light,1024,768,786432,76.1497802734375,72.98153804127128,56.86493576253347
case5309_08.png,Light,1024,768,786432,67.38191986083984,65.45944924062462,93.03922766763814
case5032_26.png,Light,1024,768,786432,64.39967854817708,67.49601514416845,27.888313426867384
case5309_20.png,Light,1024,768,786432,77.34210205078125,71.46101176141897,78.0010206721037
case5309_34.png,Light,1024,768,786432,65.4918098449707,65.3657888897298,44.45613081178777
case_53153_17.png,Light,1024,768,786432,64.41983795166016,61.68441079780034,50.79688972273531
case_53153_03.png,Light,1024,768,786432,59.301989237467446,52.427186558617805,52.30211900453853
case5013_03.png,Light,1024,768,786432,87.23877843221028,64.0049600911286,79.43140871382882
case5013_17.png,Light,1024,768,786432,78.03641128540039,66.77703424611985,58.00076311053029
case_53153_07.png,Light,1024,768,786432,70.09104792277019,67.67955928772842,119.57558191210008
case_53153_13.png,Light,1024,768,786432,60.3644650777181,64.66739733569787,105.96930477200173
case5013_13.png,Light,1024,768,786432,73.13629913330078,62.02501204810641,44.07767269004966
case5013_07.png,Light,1024,768,786432,84.75762430826823,64.31581038777631,66.94795696869387
case5032_22.png,Light,1024,768,786432,64.44471613566081,66.94587542970552,36.00163696620924
case5309_18.png,Light,1024,768,786432,69.69771321614583,66.94254044379127,40.86096830270253
case5032_36.png,Light,1024,768,786432,75.39323806762695,71.11035415006704,48.256105211770375
case5309_30.png,Light,1024,768,786432,72.89433924357097,69.53493700283727,78.20667328099402
case5309_24.png,Light,1024,768,786432,77.51748530069987,68.6692830753268,65.97033113859489
case5051_22.png,Light,1024,768,786432,79.45628102620442,69.44622748669352,67.92432527368103
case5051_36.png,Light,1024,768,786432,72.59968566894531,62.73746545679882,45.85904561227492
case5317_30.png,Light,1024,768,786432,69.0189603169759,69.0142258642111,34.712472685069464
case5317_24.png,Light,1024,768,786432,63.707070668538414,61.99908076561458,36.95559763446445
case5317_18.png,Light,1024,768,786432,78.8275260925293,70.50410756810403,52.45995414054616
case5334_38.png,Light,1024,768,786432,81.66912206013997,75.76277650706945,70.29238900980592
case5334_04.png,Light,1024,768,786432,75.35474141438802,65.01372050938257,46.54233410372399
case5334_10.png,Light,1024,768,786432,83.24813588460286,71.54927645132133,52.42355239132624
case5015_66.png,Light,1024,768,786432,64.6227035522461,64.22925141915448,18.260907327542856
case5072_16.png,Light,1024,768,786432,66.62419764200847,68.3625950808153,43.39373875858049
case5072_02.png,Light,1024,768,786432,82.06542714436848,69.33772286719605,76.59896740604502
case5016_23.png,Light,1024,768,786432,74.00207010904948,69.37286815980771,54.273626438646026
case5180_55.png,Light,1024,768,786432,57.815390268961586,59.80268274714834,68.72183551859052
case5180_41.png,Light,1024,768,786432,66.49126688639323,59.49538555492963,92.8613676842441
case5016_37.png,Light,1024,768,786432,76.36869812011719,67.69828551029171,68.14131528479949
case5180_69.png,Light,1024,768,786432,69.3505032857259,64.63213713636429,83.4547101838575
case5316_58.png,Light,1024,768,786432,80.74338785807292,70.25588879156575,80.89645082693538
case5180_82.png,Light,1024,768,786432,59.00935490926107,56.25808499675716,77.80478841788135
case5316_64.png,Light,1024,768,786432,81.07372792561848,70.21657882348781,72.61842203931234
case5316_70.png,Light,1024,768,786432,81.62668991088867,68.40466399236483,67.16814835204016
case5316_65.png,Light,1024,768,786432,78.18906021118164,68.77290620121275,72.57101008534013
case5180_83.png,Light,1024,768,786432,65.53684743245442,57.4837407909057,98.47696307688118
case5316_59.png,Light,1024,768,786432,73.06524912516277,64.01771913858263,49.88048731027167
case5180_68.png,Light,1024,768,786432,69.48894119262695,65.7467870840727,78.62245403915585
case5016_36.png,Light,1024,768,786432,81.31226984659831,71.54674618565411,89.12207978340383
case5180_40.png,Light,1024,768,786432,71.31042098999023,61.98057121989988,105.2009083931318
case5180_54.png,Light,1024,768,786432,57.081902821858726,53.79821473787981,65.62277208538823
case5016_22.png,Light,1024,768,786432,85.36727778116862,73.27311382534573,90.20022868131566
case5072_03.png,Light,1024,768,786432,83.97056325276692,69.90143012591952,100.19638582903038
case5072_17.png,Light,1024,768,786432,70.71048227945964,65.94978891384962,47.85998434246804
case5334_11.png,Light,1024,768,786432,82.64529546101888,70.7217354885438,51.95308962085983
case5015_67.png,Light,1024,768,786432,78.67289479573567,70.19293099025633,37.01782418321172
case5334_05.png,Light,1024,768,786432,78.82555643717448,67.77239095122583,38.85233800006972
case5334_39.png,Light,1024,768,786432,76.86851119995117,73.41846121346026,59.490232081525996
case5317_19.png,Light,1024,768,786432,71.80722300211589,66.84384058583557,44.06161594225302
case5317_25.png,Light,1024,768,786432,74.61455917358398,67.79482824486506,57.72439345847912
case5051_37.png,Light,1024,768,786432,74.02241388956706,66.66866205322711,47.90607665638125
case5051_23.png,Light,1024,768,786432,83.73219807942708,73.69523529334992,87.19691493407299
case5309_25.png,Light,1024,768,786432,74.22063318888347,66.8114611027031,57.2919606814717
case5309_31.png,Light,1024,768,786432,67.84868876139323,65.26959550636502,51.47437494183476
case5309_19.png,Light,1024,768,786432,73.33567301432292,71.7930532136975,74.92201751500959
case5032_37.png,Light,1024,768,786432,75.6380246480306,71.67337408545478,56.03659489920957
case5032_23.png,Light,1024,768,786432,58.72515869140625,65.73633833542816,41.98832414702823
case5013_06.png,Light,1024,768,786432,91.94313049316406,67.53362266182477,93.40624127017024
case5013_12.png,Light,1024,768,786432,78.81561533610027,66.89533873749849,62.341290774016265
case_53153_12.png,Light,1024,768,786432,70.90111668904622,65.45544870794195,71.60969312561308
case_53153_06.png,Light,1024,768,786432,79.72732289632161,71.24518068825388,100.15417095646102
case_53153_10.png,Light,1024,768,786432,71.30402755737305,66.39112259648167,105.7448448864339
case5013_38.png,Light,1024,768,786432,67.08057657877605,64.33167370801712,41.932311272843656
case_53153_04.png,Light,1024,768,786432,69.15142440795898,63.078762316743784,87.20303719312096
case5013_04.png,Light,1024,768,786432,89.64346567789714,66.47044466615363,84.2065994466716
case_53153_38.png,Light,1024,768,786432,71.62589772542317,64.3741601474749,63.74870544104002
case5013_10.png,Light,1024,768,786432,76.11510721842448,63.3346308461591,51.878632623700675
case5032_35.png,Light,1024,768,786432,67.80337524414062,67.52309014808417,42.983833109919566
case5032_21.png,Light,1024,768,786432,72.31021881103516,71.56577614611645,40.708646781716716
case5032_09.png,Light,1024,768,786432,59.50354512532552,65.72199328808485,54.527629167059786
case5309_27.png,Light,1024,768,786432,63.89678446451823,60.235465736007775,43.86125126278626
case5309_33.png,Light,1024,768,786432,70.16848754882812,65.84407830793228,65.5479667847394
case5051_09.png,Light,1024,768,786432,79.82525889078777,68.55889177152329,76.92690770221816
case5051_35.png,Light,1024,768,786432,77.11240005493164,69.0824184815508,46.89792760583159
case5051_21.png,Light,1024,768,786432,84.0052096048991,71.085351957699,92.58527341723025
case5317_27.png,Light,1024,768,786432,88.18896738688152,76.10009421307763,84.23451045945694
case5317_33.png,Light,1024,768,786432,79.42331568400066,71.72635892419885,50.59996698790928
case5015_59.png,Light,1024,768,786432,68.7480862935384,66.87755317562828,31.48703247137344
case5015_65.png,Light,1024,768,786432,74.76863225301106,68.13893441746026,30.365393424089763
case5334_13.png,Light,1024,768,786432,75.61119333902995,66.57034165387091,56.20955168481063
case5334_07.png,Light,1024,768,786432,76.24491119384766,65.34929855031122,63.318415849986984
case5072_01.png,Light,1024,768,786432,82.18057505289714,69.41033598820249,101.39700167563403
case5072_15.png,Light,1024,768,786432,69.93080520629883,62.10215259970561,51.36472905235132
case5072_29.png,Light,1024,768,786432,68.51052856445312,64.62460009082584,32.425109093484934
case5180_42.png,Light,1024,768,786432,78.31758880615234,68.47373557625012,97.51576600867786
case5016_34.png,Light,1024,768,786432,74.03370412190755,67.7349187963124,51.15388825861093
case5016_20.png,Light,1024,768,786432,72.32343037923177,59.69483283882711,45.46293055187886
case5180_56.png,Light,1024,768,786432,66.45401255289714,60.052248381958506,94.70179189258972
case5016_08.png,Light,1024,768,786432,91.94497426350911,70.45649338884971,86.21431179528331
case5180_81.png,Light,1024,768,786432,62.04815800984701,56.44888488361567,92.11432967148077
case5316_67.png,Light,1024,768,786432,73.06301879882812,69.4971089371344,49.36382884237133
case5316_66.png,Light,1024,768,786432,77.9426663716634,68.90792091180116,75.13347738554225
case5180_80.png,Light,1024,768,786432,65.95901489257812,58.72476298105089,90.00652581034068
case5016_09.png,Light,1024,768,786432,82.74649302164714,68.47886512962535,72.3381474185476
case5180_57.png,Light,1024,768,786432,65.49887084960938,62.29258006092223,103.53454597780694
case5016_21.png,Light,1024,768,786432,84.49137369791667,73.80371935154362,98.70496321869075
case5016_35.png,Light,1024,768,786432,73.66681543986003,67.09221067256692,50.48431710888526
case5180_43.png,Light,1024,768,786432,71.72113545735677,63.966149008379425,101.60600128112128
case5072_28.png,Light,1024,768,786432,64.52619043986003,60.357374869233084,46.941236644425466
case5072_14.png,Light,1024,768,786432,79.78937276204427,69.28757742477015,76.6551707436059
case5334_06.png,Light,1024,768,786432,76.90672810872395,66.11198792740626,57.62500723861255
case5015_64.png,Light,1024,768,786432,82.18274307250977,76.29616017476162,45.37939358568434
case5334_12.png,Light,1024,768,786432,77.96879959106445,69.37377048294663,54.202666065692824
case5015_58.png,Light,1024,768,786432,76.91818491617839,71.50480393722945,44.14028840682135
case5317_32.png,Light,1024,768,786432,81.25973765055339,72.96675692816635,47.26235779044833
case5317_26.png,Light,1024,768,786432,73.22342173258464,67.23724079185943,50.212195170881586
case5051_20.png,Light,1024,768,786432,65.77780787150066,62.338336893726094,44.2706819284148
case5051_34.png,Light,1024,768,786432,79.9161376953125,68.16995968544516,80.5452832232889
case5051_08.png,Light,1024,768,786432,88.75355656941731,74.78101595546212,116.95818603100236
case5309_32.png,Light,1024,768,786432,73.64011255900066,69.90845146128811,69.22122263070196
case5032_08.png,Light,1024,768,786432,67.6318728129069,69.05011519328723,56.62788248910025
case5309_26.png,Light,1024,768,786432,66.66751098632812,62.917314236634624,52.648462205032224
case5032_20.png,Light,1024,768,786432,58.576778411865234,63.932127149578704,35.02708619366686
case5032_34.png,Light,1024,768,786432,75.68482081095378,72.18831899801978,50.11734857121579
case5013_11.png,Light,1024,768,786432,73.62321345011394,61.304388867404896,47.16529555075331
case_53153_39.png,Light,1024,768,786432,76.48008728027344,73.18057862103358,70.85881333733492
case5013_05.png,Light,1024,768,786432,90.45104217529297,65.9148436858171,94.44848789706724
case_53153_05.png,Light,1024,768,786432,81.49174499511719,72.12897652305163,111.4998842795984
case5013_39.png,Light,1024,768,786432,79.37690353393555,67.59915082086287,47.68636539531712
case_53153_11.png,Light,1024,768,786432,66.47243245442708,68.54009106034019,59.13559206061473
case5013_62.png,Light,1024,768,786432,73.79558563232422,64.8458428764904,39.60970060185194
case_53153_62.png,Light,1024,768,786432,73.69107437133789,70.1287154650084,70.680580487934
case5309_41.png,Light,1024,768,786432,72.61144383748372,71.292639150501,43.80452537396761
case5309_55.png,Light,1024,768,786432,72.59082285563152,67.58061384211757,60.75218679375473
case5032_53.png,Light,1024,768,786432,77.66689682006836,74.54428302081813,81.8078775715403
case5032_47.png,Light,1024,768,786432,69.77924092610677,70.54799040990781,36.09635253682632
case5051_53.png,Light,1024,768,786432,71.34632237752278,63.675559359704046,37.79348510080634
case5051_47.png,Light,1024,768,786432,77.88476816813152,67.29724780856937,52.65503213275062
case5317_41.png,Light,1024,768,786432,80.7066421508789,72.73963223880199,44.1239674880619
case5317_55.png,Light,1024,768,786432,68.15240859985352,67.7781130886142,29.777955892644574
case5015_03.png,Light,1024,768,786432,74.85229110717773,61.87146677215571,55.469954040365536
